DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
71816,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73168,CHAPARRAL,73168005,LA MARINA,EN OPERACI�N,"3,82889000","-75,43306000",2019-12-07,2021-09-06,2021-02-22,2021-12-31,470,"180,81",1,9,"27007800,00"
71240,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19532,PATIA,19532023,SANTA ROSA BAJA,EN OPERACI�N,"2,20777000","-77,00944000",2020-03-29,2021-12-28,2021-02-22,2021-12-31,748,"172,60",1,9,"27007800,00"
71832,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73236,DOLORES,73236000,VEREDA SANTA RITA,EN OPERACI�N,"3,49667000","-74,79556000",2019-12-04,2021-09-03,2021-02-22,2021-12-31,443,"213,06",1,9,"27007800,00"
71573,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54003,ABREGO,54003001,CORREGIMIENTO CAPIT�N LARGO,EN OPERACI�N,"8,02389000","-73,24333000",2019-12-07,2021-09-06,2021-02-22,2021-12-31,86,"123,08",1,9,"27007800,00"
71671,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68320,GUADALUPE,68320000,VEREDA MARARAY,EN OPERACI�N,"6,22639000","-73,35583000",2019-12-09,2021-09-08,2021-02-22,2021-12-31,93,"181,24",1,9,"27007800,00"
72230,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50573,PUERTO LOPEZ,50573011,VEREDA GUICHIRAL,EN OPERACI�N,"4,14444444","-73,07000000",2020-08-07,1900-01-01,2021-02-22,2021-12-31,613,"336,50",1,9,"27007800,00"
71187,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19075,BALBOA,19075030,CORREGIMIENTO OLAYA,EN OPERACI�N,"1,99833000","-77,19250000",2020-03-27,2021-12-26,2021-02-22,2021-12-31,635,"153,61",1,9,"27007800,00"
72124,RED DE INGENIERIA S.A.S.,804012847-1,85,CASANARE,85440,VILLANUEVA,85440001,CARIBAYONA,EN OPERACI�N,"4,49750000","-72,75138889",2020-08-19,1900-01-01,2021-02-22,2021-12-31,267,"166,61",1,9,"27007800,00"
72153,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162003,RABOLARGO,EN OPERACI�N,"8,95305556","-75,74166667",2020-08-21,1900-01-01,2021-02-22,2021-12-31,187,"244,71",1,9,"27007800,00"
71042,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13062,ARROYOHONDO,13062002,MONROY,EN OPERACI�N,"10,16762000","-75,10884000",2019-11-27,2021-08-26,2021-02-22,2021-12-31,1066,"481,10",1,9,"27007800,00"
71118,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15507,OTANCHE,15507011,VEREDA EL MIRADOR,EN OPERACI�N,"5,80917000","-74,11778000",2019-12-08,2021-09-07,2021-02-22,2021-12-31,95,"56,32",1,9,"27007800,00"
71588,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54223,CUCUTILLA,54223004,VEREDA ROMAN,EN OPERACI�N,"7,60924000","-72,74607000",2019-12-09,2021-09-08,2021-02-22,2021-12-31,672,"194,08",1,9,"27007800,00"
71530,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50577,PUERTO LLERAS,50577000,TIERRA GRATA,EN OPERACI�N,"3,06111000","-73,38500000",2019-12-10,2021-09-09,2021-02-22,2021-12-31,139,"363,98",1,9,"27007800,00"
71308,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20001,VALLEDUPAR,20001028,LAS RA�CES,EN OPERACI�N,"10,55833000","-73,18000000",2019-12-04,2021-09-03,2021-02-22,2021-12-31,972,"367,49",1,9,"27007800,00"
71373,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25599,APULO,25599002,LA MESETA,EN OPERACI�N,"4,51888889","-74,58361111",2019-12-08,2021-09-07,2021-02-22,2021-12-31,191,"318,35",1,9,"27007800,00"
71048,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13212,CORDOBA,13212009,SANTA LUC�A,EN OPERACI�N,"9,46277000","-74,95555000",2020-01-26,2021-10-25,2021-02-22,2021-12-31,1122,"241,67",1,9,"27007800,00"
71206,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19355,INZA,19355009,TURMIN�,EN OPERACI�N,"2,50139000","-76,02139000",2019-12-04,2021-09-03,2021-02-22,2021-12-31,1205,"323,18",1,9,"27007800,00"
72249,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54109,BUCARASICA,54109000,EL ALTO,EN OPERACI�N,"8,05166667","-72,87638889",2020-08-19,1900-01-01,2021-02-22,2021-12-31,237,"137,47",1,9,"27007800,00"
71882,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73624,ROVIRA,73624007,GUADUALITO,EN OPERACI�N,"4,15500000","-75,27275000",2019-12-07,2021-09-06,2021-02-22,2021-12-31,66,"366,68",1,9,"27007800,00"
71351,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23574,PUERTO ESCONDIDO,23574011,EL SILENCIO,EN OPERACI�N,"8,92611000","-76,23306000",2019-12-04,2021-09-03,2021-02-22,2021-12-31,28,"42,74",1,9,"27007800,00"
71827,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73200,COELLO,73200002,LA BARRIALOSA,EN OPERACI�N,"4,35528000","-74,86667000",2019-12-06,2021-09-05,2021-02-22,2021-12-31,142,"319,30",1,9,"27007800,00"
72190,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25878,VIOTA,25878002,VEREDA LAS PALMAS,EN OPERACI�N,"4,44250000","-74,47583333",2020-08-09,1900-01-01,2021-02-22,2021-12-31,379,"175,56",1,9,"27007800,00"
71483,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41551,PITALITO,41551006,CHILLURCO (VILLAS DEL NORTE),EN OPERACI�N,"1,89111000","-76,14222000",2019-12-07,2021-09-06,2021-02-22,2021-12-31,426,"147,90",1,9,"27007800,00"
71322,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162024,CORREGIMIENTO TRES MARIA,EN OPERACI�N,"8,86194444","-75,81777778",2020-01-28,2021-10-27,2021-02-22,2021-12-31,1021,"429,15",1,9,"27007800,00"
71245,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19585,PURACE,19585007,SANTA LETICIA,EN OPERACI�N,"2,23875000","-76,17044000",2020-03-29,2021-12-28,2021-02-22,2021-12-31,230,"303,94",1,9,"27007800,00"
71038,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05665,SAN PEDRO DE URABA,5665002,SANTA CATALINA,EN OPERACI�N,"8,22694000","-76,35278000",2019-12-02,2021-09-01,2021-02-22,2021-12-31,1094,"260,24",1,9,"27007800,00"
71426,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25823,TOPAIPI,25823001,PAPATAS,EN OPERACI�N,"5,37917000","-74,32194000",2019-12-13,2021-09-12,2021-02-22,2021-12-31,326,"237,86",1,9,"27007800,00"
71695,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68444,MATANZA,68444000,VEREDA EL AVENTINO,EN OPERACI�N,"7,29972000","-73,09778000",2020-01-22,2021-10-21,2021-02-22,2021-12-31,393,"110,78",1,9,"27007800,00"
72434,EMTEL,891502163-1,18,CAQUETA,18001,FLORENCIA,18001024,PUERTO ARANGO,EN OPERACI�N,"1,53111100","-75,52528000",1900-01-01,1900-01-01,2021-02-22,2021-12-31,,,3,10,"99692140,00"
71946,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76250,EL DOVIO,76250000,MONTEAZUL,EN OPERACI�N,"4,56333000","-76,30944000",2019-12-13,2021-09-12,2021-02-22,2021-12-31,26,"59,50",1,9,"27007800,00"
72567,EMTEL,891502163-1,86,PUTUMAYO,86757,SAN MIGUEL,86757015,VDA EL SABALO,EN OPERACI�N,",31227770","-76,97058000",1900-01-01,1900-01-01,2021-02-22,2021-12-31,,,3,10,"99692140,00"
71971,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76563,PRADERA,76563025,LA FERIA,EN OPERACI�N,"3,44778000","-76,14417000",2019-12-14,2021-09-13,2021-02-22,2021-12-31,88,"14,62",1,9,"27007800,00"
71473,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41001,NEIVA,41001002,CHAPINERO,EN OPERACI�N,"2,89861000","-75,00472000",2019-12-04,2021-09-03,2021-02-22,2021-12-31,1078,"228,88",1,9,"27007800,00"
72183,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25718,SASAIMA,25718000,SAN BERNARDO,EN OPERACI�N,"4,93500000","-74,41638889",2020-08-06,1900-01-01,2021-02-22,2021-12-31,188,"120,05",1,9,"27007800,00"
71883,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73624,ROVIRA,73624006,HATO VIEJO,EN OPERACI�N,"4,26139000","-75,27694000",2019-12-05,2021-09-04,2021-02-22,2021-12-31,204,"154,49",1,9,"27007800,00"
71836,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73270,FALAN,73270000,VEREDA ALTO DEL ROMPE,EN OPERACI�N,"5,05571000","-75,01398000",2019-12-06,2021-09-05,2021-02-22,2021-12-31,328,"284,60",1,9,"27007800,00"
71480,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41524,PALERMO,41524004,OSPINA P�REZ,EN OPERACI�N,"2,87891000","-75,54755000",2019-11-26,2021-08-25,2021-02-22,2021-12-31,225,"87,64",1,9,"27007800,00"
72005,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15180,CHISCAS,15180005,LAS MERCEDES,EN OPERACI�N,"6,57333000","-72,47139000",2019-12-09,2021-09-08,2021-02-22,2021-12-31,263,"98,26",1,9,"27007800,00"
71683,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68418,LOS SANTOS,68418000,VEREDA EL REGADERO,EN OPERACI�N,"6,76111000","-73,09000000",2019-12-14,2021-09-13,2021-02-22,2021-12-31,177,"57,99",1,9,"27007800,00"
71269,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20250,EL PASO,20250003,CORREGIMIENTO POTRERILLO,EN OPERACI�N,"9,67167000","-73,69028000",2019-11-27,2021-08-26,2021-02-22,2021-12-31,540,"150,34",1,9,"27007800,00"
71239,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19532,PATIA,19532029,QUEBRADA OSCURA,EN OPERACI�N,"2,11333000","-77,07944000",2020-03-30,2021-12-29,2021-02-22,2021-12-31,212,"64,55",1,9,"27007800,00"
72524,EMTEL,891502163-1,95,GUAVIARE,95025,EL RETORNO,95025001,LA LIBERTAD,EN OPERACI�N,"2,18478000","-72,64748000",1900-01-01,1900-01-01,2021-02-22,2021-12-31,,,3,10,"99692140,00"
72537,EMTEL,891502163-1,44,LA GUAJIRA,44090,DIBULLA,44090003,MINGUEO,EN OPERACI�N,"11,21717000","-73,39764000",1900-01-01,1900-01-01,2021-02-22,2021-12-31,,,3,10,"99692140,00"
72076,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13062,ARROYOHONDO,13062004,SATO,EN OPERACI�N,"10,26888889","-74,97166667",2020-08-20,1900-01-01,2021-02-22,2021-12-31,1297,"663,82",1,9,"27007800,00"
71401,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25386,LA MESA,25386001,LA ESPERANZA,EN OPERACI�N,"4,65444000","-74,46222000",2019-12-12,2021-09-11,2021-02-22,2021-12-31,252,"151,11",1,9,"27007800,00"
72152,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162005,CUERO CURTIDO,EN OPERACI�N,"8,93138889","-75,96111111",2020-08-21,1900-01-01,2021-02-22,2021-12-31,755,"809,60",1,9,"27007800,00"
72482,EMTEL,891502163-1,27,CHOCO,27099,BOJAYA,27099002,LA LOMA DE BOJAYA,EN OPERACI�N,"6,52166700","-76,97056000",1900-01-01,1900-01-01,2021-02-22,2021-12-31,,,3,10,"99692140,00"
71764,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70508,OVEJAS,70508018,CORREGIMIENTO SAN RAFAEL PARTE ALTA,EN OPERACI�N,"9,48528000","-75,06722000",2019-11-27,2021-08-26,2021-02-22,2021-12-31,143,"380,99",1,9,"27007800,00"
71247,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19693,SAN SEBASTIAN,19693005,CORREGIMIENTO DE VALENCIA,EN OPERACI�N,"1,89944000","-76,67222000",2020-04-03,1900-01-01,2021-02-22,2021-12-31,0,",00",1,9,"27007800,00"
72130,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20032,ASTREA,20032005,SANTA CECILIA,EN OPERACI�N,"9,51722000","-73,86139000",2020-08-08,1900-01-01,2021-02-22,2021-12-31,167,"212,00",1,9,"27007800,00"
71324,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162000,CGTO LA  CEIBITA,EN OPERACI�N,"8,85416667","-75,76777778",2019-12-01,2021-08-31,2021-02-22,2021-12-31,661,"314,82",1,9,"27007800,00"
71440,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25878,VIOTA,25878000,BRASIL,EN OPERACI�N,"4,40222222","-74,48888889",2019-12-07,2021-09-06,2021-02-22,2021-12-31,288,"75,01",1,9,"27007800,00"
72447,EMTEL,891502163-1,19,CAUCA,19355,INZA,19355016,VEREDA LA MILAGROSA,EN OPERACI�N,"2,54111000","-76,08750000",1900-01-01,1900-01-01,2021-02-22,2021-12-31,,,3,10,"99692140,00"
72231,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50606,RESTREPO,50606000,VEREDA LOS MEDIOS,EN OPERACI�N,"4,23527778","-73,53166667",2020-08-18,1900-01-01,2021-02-22,2021-12-31,75,"163,95",1,9,"27007800,00"
71282,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20550,PELAYA,20550000,CARRISAL,EN OPERACI�N,"8,80806000","-73,56194000",2019-12-11,2021-09-10,2021-02-22,2021-12-31,810,"211,96",1,9,"27007800,00"
71998,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76869,VIJES,76869004,LA FRESNEDA,EN OPERACI�N,"3,76022000","-76,47536000",2019-12-18,2021-09-17,2021-02-22,2021-12-31,284,"106,96",1,9,"27007800,00"
72353,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76828,TRUJILLO,76828000,ARAUCA,EN OPERACI�N,"4,16555556","-76,38750000",2020-08-19,1900-01-01,2021-02-22,2021-12-31,69,"171,11",1,9,"27007800,00"
72262,RED DE INGENIERIA S.A.S.,804012847-1,63,QUINDIO,63272,FILANDIA,63272000,EL VIGILANTE,EN OPERACI�N,"4,62555556","-75,69527778",2020-08-08,1900-01-01,2021-02-22,2021-12-31,71,"144,98",1,9,"27007800,00"
71080,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15097,BOAVITA,15097002,SAN FRANCISCO,EN OPERACI�N,"6,39557000","-72,61575000",2019-12-08,2021-09-07,2021-02-22,2021-12-31,43,"27,85",1,9,"27007800,00"
71505,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41872,VILLAVIEJA,41872002,SAN ALFONSO,EN OPERACI�N,"3,37194000","-75,11194000",2019-12-02,2021-09-01,2021-02-22,2021-12-31,585,"142,72",1,9,"27007800,00"
71898,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73675,SAN ANTONIO,73675000,EL SILENCIO,EN OPERACI�N,"4,09667000","-75,39028000",2019-11-30,2021-08-29,2021-02-22,2021-12-31,565,"140,90",1,9,"27007800,00"
71194,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19110,BUENOS AIRES,19110000,VEREDA BRISAS DE MARILOPEZ,EN OPERACI�N,"3,08861000","-76,69861000",2020-03-27,2021-12-26,2021-02-22,2021-12-31,1091,"193,14",1,9,"27007800,00"
72204,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41306,GIGANTE,41306003,POTRERILLOS,EN OPERACI�N,"2,46611111","-75,48694444",2020-08-19,1900-01-01,2021-02-22,2021-12-31,137,"77,69",1,9,"27007800,00"
71130,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15646,SAMACA,15646000,MAMONAL,EN OPERACI�N,"5,45139000","-73,48833000",2019-12-05,2021-09-04,2021-02-22,2021-12-31,129,"33,39",1,9,"27007800,00"
71881,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73624,ROVIRA,73624001,EL CORAZ�N,EN OPERACI�N,"3,32889000","-75,73694000",2019-12-06,2021-09-05,2021-02-22,2021-12-31,610,"207,32",1,9,"27007800,00"
71248,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19743,SILVIA,19743003,CORREGIMIENTO QUICHAYA,EN OPERACI�N,"2,65444000","-76,36083000",2019-12-04,2021-09-03,2021-02-22,2021-12-31,352,"574,94",1,9,"27007800,00"
72318,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73268,ESPINAL,73268000,LA JOYA,EN OPERACI�N,"4,20194444","-74,91500000",2020-08-22,1900-01-01,2021-02-22,2021-12-31,341,"188,28",1,9,"27007800,00"
